crn,course,title,schedule_type,modality,cr_hrs,capacity,instructor,days,start_time,end_time,location,exam
20996,EDCI-4014,History Lab:  Tech & History,L,Face-to-Face Instruction,3,40,P Quigley,T R,2:00PM,3:15PM,LIBR 207A,14T
21167,EDCI-4244,Curr & Instr Middle Math 4-8,L,Face-to-Face Instruction,3,26,JL Wilkins,W,1:00PM,3:50PM,SEITZ 112,13W
14629,EDCI-4454,Engr. Leadership/Mgmt,L,Hybrid (F2F & Online Instruc.),3,0,BD Bowen,(ARR),----- (ARR) -----,TBA,00X,
21181,EDCI-4724,Sec School Teaching Methods I,L,Face-to-Face Instruction,3,5,JS Mukuni,(ARR),----- (ARR) -----,TBA,00X,
21173,EDCI-4734,Adolescent Literacy & Reading,L,Face-to-Face Instruction,3,30,RE Kuehl,R,4:00PM,6:50PM,SEITZ 300,16R
21082,EDCI-4744,Sec School Teaching Method II,L,Face-to-Face Instruction,3,20,D Hicks,T,5:00PM,7:50PM,CRC10 2081,17T
21157,EDCI-4744,Sec School Teaching Method II,L,Face-to-Face Instruction,3,10,KE Bell,T,5:00PM,7:50PM,CRC10 2080,17T
21168,EDCI-4744,Sec School Teaching Method II,L,Face-to-Face Instruction,3,9,BC Kreye,T R,5:00PM,6:15PM,MAJWM 532,17T
21085,EDCI-4964,FW: History/Social Science Edu,L,Face-to-Face Instruction,9,20,D Hicks,(ARR),----- (ARR) -----,TBA,00X,
21159,EDCI-4964,FW: English Education,L,Face-to-Face Instruction,9,10,KE Bell,(ARR),----- (ARR) -----,TBA,00X,
21172,EDCI-4964,FW: Elementary Education,L,Face-to-Face Instruction,1 TO 19,30,DJ Fortune,(ARR),----- (ARR) -----,TBA,00X,
14630,EDCI-4974,Independent Study,I,,1 TO 19,0,NA Bradley,(ARR),----- (ARR) -----,TBA,00X,
14631,EDCI-4994,Undergraduate Research,R,,1 TO 19,0,JG Wells,(ARR),----- (ARR) -----,TBA,00X,
14632,EDCI-5104,Schooling in American Society,L,Face-to-Face Instruction,3,20,MB Weaver-Hightower,T,4:00PM,6:50PM,DER 1096,16T
14633,EDCI-5204,Elem Sch Curriculum,L,Face-to-Face Instruction,3,16,DJ Fortune,M,7:00PM,9:50PM,CRC10 2080,19M
14634,EDCI-5204,Elem Sch Curriculum,L,Face-to-Face Instruction,3,16,DJ Fortune,M,7:00PM,9:50PM,CRC10 2080,19M
14635,EDCI-5264,Comp and Cont Rdg,L,Face-to-Face Instruction,3,18,RE Kuehl,T,4:00PM,6:50PM,CRC10 2013,16T
14641,EDCI-5554,Educ Except Learners,ONLINE COURSE - VL,Online: Asynchronous,3,20,BS Billingsley,(ARR),----- (ARR) -----,ONLINE,00X,
21179,EDCI-5556,Reading Specialist Practicum,ONLINE COURSE - VL,Online: Asynchronous,3,20,DA Robertson,(ARR),----- (ARR) -----,ONLINE,00X,
21178,EDCI-5564,Literacy Coaching,ONLINE COURSE - VL,Online: Asynchronous,3,20,DA Robertson,(ARR),----- (ARR) -----,ONLINE,00X,
14642,EDCI-5604,Assess & Diagnose Math Class,ONLINE COURSE - VL,Online with Synchronous Mtgs.,3,9,TJ LaCroix,M,4:00PM,6:50PM,ONLINE,16M
14643,EDCI-5704,Contemp Issues in Music Ed,ONLINE COURSE - VL,Online: Asynchronous,3,10,CS Foster,(ARR),----- (ARR) -----,ONLINE,00X,
14644,EDCI-5744,Tchg in Mid & Sec Schls II,L,Hybrid (F2F & Online Instruc.),3,15,BR Brand,T R,9:30AM,12:15PM,DER 1096,09T
14645,EDCI-5744,Tchg in Mid & Sec Schls II,L,Face-to-Face Instruction,3,20,D Hicks,T,5:00PM,7:50PM,CRC10 2081,17T
14646,EDCI-5744,Tchg in Mid & Sec Schls II,L,Face-to-Face Instruction,3,9,BC Kreye,T R,5:00PM,6:15PM,MAJWM 532,17T
14647,EDCI-5744,Tchg in Mid & Sec Schls II,L,Face-to-Face Instruction,3,10,CS Foster,M,5:00PM,7:50PM,CRC10 2013,17M
21156,EDCI-5744,Tchg in Mid & Sec Schls II,L,Face-to-Face Instruction,3,10,KE Bell,T,5:00PM,7:50PM,CRC10 2080,17T
14648,EDCI-5754,IN: Math Education,L,Face-to-Face Instruction,9,9,BC Kreye,W,4:00PM,6:50PM,SEITZ 112,16W
14650,EDCI-5754,IN: Elementary Education,L,Face-to-Face Instruction,1 TO 12,16,DJ Fortune,(ARR),----- (ARR) -----,TBA,00X,
14651,EDCI-5754,IN: Elementary Education,L,Face-to-Face Instruction,1 TO 12,16,DJ Fortune,(ARR),----- (ARR) -----,TBA,00X,
14652,EDCI-5754,IN: Science Education,L,Hybrid (F2F & Online Instruc.),3,14,L Taylor,W,9:00AM,11:50AM,SEITZ 112,09W
14653,EDCI-5754,IN: Music Education,L,,1 TO 12,20,CS Foster,(ARR),----- (ARR) -----,TBA,00X,
14654,EDCI-5754,IN: Hist/Social Science Educ,L,,9,20,D Hicks,(ARR),----- (ARR) -----,TBA,00X,
21158,EDCI-5754,IN: English Education,L,Face-to-Face Instruction,9,10,KE Bell,(ARR),----- (ARR) -----,TBA,00X,
14655,EDCI-5764,Externship in Education,L,,1 TO 12,25,NA Bradley,(ARR),----- (ARR) -----,TBA,00X,
14656,EDCI-5774,Problems in Education,ONLINE COURSE - VL,Online: Asynchronous,3,15,JG Wells,(ARR),----- (ARR) -----,ONLINE,00X,
14657,EDCI-5784,GS: Prof Dis in Math Educ,L,Face-to-Face Instruction,3,9,BC Kreye,W,7:00PM,9:50PM,SEITZ 112,19W
14658,EDCI-5784,GS: STEM in Elementary Schools,L,Hybrid (F2F & Online Instruc.),3,20,A Kiran,R,4:00PM,6:50PM,CRC10 2081,16R
14659,EDCI-5784,GS: STEM in Elementary Schools,L,Hybrid (F2F & Online Instruc.),3,18,L Taylor,R,4:00PM,6:50PM,DER 1096,16R
14660,EDCI-5784,GS: Prof Disposition in Educat,L,Face-to-Face Instruction,3,20,D Hicks,W,5:30PM,8:30PM,CRC10 2013,17W
21155,EDCI-5784,GS: Autoethnography,L,Face-to-Face Instruction,3,15,MB Weaver-Hightower,M,4:00PM,6:50PM,MAJWM 532,16M
21160,EDCI-5784,GS: Dev Prof Dispositions,L,Face-to-Face Instruction,3,10,TT Stewart,(ARR),----- (ARR) -----,TBA,00X,
14661,EDCI-5824,STEM Education Trends & Issues,L,Face-to-Face Instruction,3,20,BM Peterson,M,4:00PM,6:50PM,SEITZ 112,16M
14662,EDCI-5824,STEM Education Trends & Issues,ONLINE COURSE - VL,Online with Synchronous Mtgs.,3,15,BM Peterson,M,4:00PM,6:50PM,ONLINE,16M
21036,EDCI-5834,STEM Education Research,L,Face-to-Face Instruction,3,6,JG Wells,T,4:00PM,6:50PM,SEITZ 112,16T
21038,EDCI-5834,STEM Education Research,ONLINE COURSE - VL,Online with Synchronous Mtgs.,3,15,JG Wells,T,4:00PM,6:50PM,ONLINE,16T
14665,EDCI-5894,Final Examination,L,,3,25,NA Bradley,(ARR),----- (ARR) -----,TBA,00X,
14666,EDCI-5904,Project and Report,R,,1 TO 19,25,NA Bradley,(ARR),----- (ARR) -----,TBA,00X,
14667,EDCI-5964,FW: Integrative STEM Educ,L,,3,0,JG Wells,(ARR),----- (ARR) -----,TBA,00X,
14668,EDCI-5964,Field Studies in Education,ONLINE COURSE - VL,,1 TO 19,15,NA Bradley,(ARR),----- (ARR) -----,ONLINE,00X,
14669,EDCI-5964,Field Studies in Education,ONLINE COURSE - VL,,3,0,JG Wells,(ARR),----- (ARR) -----,ONLINE,00X,
14671,EDCI-5974,Independent Study,I,,1 TO 19,0,NA Bradley,(ARR),----- (ARR) -----,TBA,00X,
14672,EDCI-5974,Independent Study,I,,1 TO 19,0,NA Bradley,(ARR),----- (ARR) -----,TBA,00X,
14673,EDCI-5974,Independent Study,ONLINE COURSE - VI,,1 TO 19,0,NA Bradley,(ARR),----- (ARR) -----,ONLINE,00X,
21723,EDCI-5974,Independent Study,ONLINE COURSE - VI,Online: Asynchronous,3,0,CS Foster,(ARR),----- (ARR) -----,ONLINE,00X,
14675,EDCI-5994,Research and Thesis,R,,1 TO 19,25,NA Bradley,(ARR),----- (ARR) -----,TBA,00X,
21203,EDCI-6024,Analysis Ed Concepts,L,Face-to-Face Instruction,3,20,BD Hunt,R,1:00PM,3:50PM,CRC10 2080,13R
21175,EDCI-6054,Acad Writing for Ed Res,L,Face-to-Face Instruction,3,15,AE Allen,T,1:00PM,3:50PM,CRC10 2081,13T
14677,EDCI-6444,Theo Frames in Ed Res,L,Face-to-Face Instruction,3,20,TT Stewart,M,5:00PM,7:50PM,CRC10 2081,17M
21177,EDCI-6505,Reading Research Seminar,L,Face-to-Face Instruction,3,20,HA Mesmer,W,4:00PM,6:50PM,CRC10 2081,16W
14678,EDCI-6944,Professional Seminar,L,Face-to-Face Instruction,1,20,JL Wilkins,R,12:00PM,1:50PM,CRC10 2081,00X
14679,EDCI-7754,Internship in Education,L,,1 TO 24,25,NA Bradley,(ARR),----- (ARR) -----,TBA,00X,
14680,EDCI-7754,Internship in Education,L,,1 TO 24,25,NA Bradley,(ARR),----- (ARR) -----,TBA,00X,
14681,EDCI-7964,Field Studies in Education,L,,1 TO 12,25,NA Bradley,(ARR),----- (ARR) -----,TBA,00X,
14683,EDCI-7994,Research and Dissertation,R,,1 TO 19,150,NA Bradley,(ARR),----- (ARR) -----,TBA,00X,
14684,EDCI-7994,Research and Dissertation,ONLINE COURSE - VR,,1 TO 19,50,NA Bradley,(ARR),----- (ARR) -----,ONLINE,00X,
14686,EDCO-2004,Healthy Relationships,L,Hybrid (F2F & Online Instruc.),3,24,LE Welfare,R,11:00AM,12:15PM,MCB 219,11R
,,,,* Additional Times *,T,11:00AM,12:15PM,ONLINE,,,,
21184,EDCO-6434,Researcher Dev in Counsel Ed,L,Face-to-Face Instruction,3,18,MC Fullen,M,1:00PM,3:50PM,CRC10 2080,13M
21185,EDCO-6474,Advanced Practicum,L,Face-to-Face Instruction,1 TO 12,6,LE Welfare,M,9:00AM,11:50AM,CRC10 2081,00X
14696,EDCO-6524,Doctoral Internship,L,Face-to-Face Instruction,1 TO 19,6,LE Welfare,M,9:00AM,11:50AM,CRC10 2081,00X
14698,EDCO-7994,Research and Dissertation,R,,1 TO 19,50,MC Fullen,(ARR),----- (ARR) -----,TBA,00X,
21715,EDCT-4964,Field Study/Practicum,L,,1 TO 19,0,HD Sutphin,(ARR),----- (ARR) -----,TBA,00X,
21182,EDCT-5604,Foundations of CTE,ONLINE COURSE - VL,Online: Asynchronous,3,15,Staff,(ARR),----- (ARR) -----,ONLINE,00X,
14699,EDCT-5634,Curric & Instr in CTE,ONLINE COURSE - VL,Online: Asynchronous,3,15,TS Young,(ARR),----- (ARR) -----,ONLINE,00X,
14700,EDCT-5684,Adv Cur Dev & Prog Mgmt in CTE,L,Face-to-Face Instruction,3,20,TS Young,(ARR),----- (ARR) -----,TBA,00X,
21183,EDCT-5784,GS: Stu Assmt in Wkfc Dev,ONLINE COURSE - VL,Online with Synchronous Mtgs.,3,15,JS Mukuni,(ARR),----- (ARR) -----,ONLINE,00X,
14702,EDCT-5964,Field Study,L,,9,30,TS Young,(ARR),----- (ARR) -----,TBA,00X,
21180,EDCT-5964,Field Study,L,Face-to-Face Instruction,9,30,JS Mukuni,(ARR),----- (ARR) -----,TBA,00X,
14703,EDCT-5974,Independent Study,I,,1 TO 19,0,NL Ferand,(ARR),----- (ARR) -----,TBA,00X,
14704,EDCT-7994,Research and Dissertation,R,,1 TO 19,99,NL Ferand,(ARR),----- (ARR) -----,TBA,00X,
21188,EDEL-5114,Leader and Change in P-12 Educ,ONLINE COURSE - VL,Online with Synchronous Mtgs.,3,20,JL Brinkmann,T,6:00PM,8:50PM,ONLINE,18T
21189,EDEL-5164,"Research, Assess K-12 Leaders",ONLINE COURSE - VL,Online with Synchronous Mtgs.,3,20,CS Cash,M,6:00PM,8:50PM,ONLINE,18M
14707,EDEL-5614,Internship,ONLINE COURSE - VL,Online: Asynchronous,1 TO 12,25,JL Brinkmann,(ARR),----- (ARR) -----,ONLINE,00X,
14708,EDEL-5974,Independent Study,I,,1 TO 19,0,JL Brinkmann,(ARR),----- (ARR) -----,TBA,00X,
14709,EDEL-5974,Independent Study,ONLINE COURSE - VI,,1 TO 19,0,JL Brinkmann,(ARR),----- (ARR) -----,ONLINE,00X,
14714,EDEL-6104,Lit Rev in K-12 Ed Leadership,ONLINE COURSE - VL,Online: Asynchronous,3,25,CA Mullen,(ARR),----- (ARR) -----,ONLINE,00X,
14715,EDEL-6114,App Qual Res K-12 Educ Ldrshp,ONLINE COURSE - VL,Online with Synchronous Mtgs.,3,35,CL Lowery,M,6:00PM,8:50PM,ONLINE,18M
14718,EDEL-6134,Adv Public School Finance,ONLINE COURSE - VL,Online with Synchronous Mtgs.,3,35,MD Alexander,T,6:00PM,8:50PM,ONLINE,18T
14721,EDEL-6924,Professional Seminar,ONLINE COURSE - VL,Online with Synchronous Mtgs.,3,20,MD Alexander,M,6:00PM,8:50PM,ONLINE,18M
14722,EDEL-6924,Professional Seminar,ONLINE COURSE - VL,Online with Synchronous Mtgs.,3,20,CS Cash,(ARR),----- (ARR) -----,ONLINE,00X,
21190,EDEL-6924,Professional Seminar,ONLINE COURSE - VL,Online with Synchronous Mtgs.,3,20,CA Mullen,W,6:00PM,8:50PM,ONLINE,18W
14724,EDEL-7704,Field Studies in Education,ONLINE COURSE - VL,Online: Asynchronous,1 TO 12,25,CL Lowery,(ARR),----- (ARR) -----,ONLINE,00X,
14729,EDEL-7714,Internship in Education,ONLINE COURSE - VL,Online: Asynchronous,1 TO 24,25,CL Lowery,(ARR),----- (ARR) -----,ONLINE,00X,
14734,EDEL-7994,Research and Dissertation,R,,1 TO 19,20,CL Lowery,(ARR),----- (ARR) -----,TBA,00X,
14735,EDEL-7994,Research and Dissertation,ONLINE COURSE - VR,Online: Asynchronous,1 TO 19,25,CL Lowery,(ARR),----- (ARR) -----,ONLINE,00X,
14736,EDEL-7994,Research and Dissertation,ONLINE COURSE - VR,Online: Asynchronous,1 TO 19,25,CL Lowery,(ARR),----- (ARR) -----,ONLINE,00X,
14741,EDEP-2374,Educ Psych for PK-12 Teachers,L,Face-to-Face Instruction,3,20,Staff,T R,9:30AM,10:45AM,SEITZ 112,09T
14742,EDEP-2374,Educ Psych for PK-12 Teachers,L,Face-to-Face Instruction,3,20,Staff,T R,3:30PM,4:45PM,LITRV 1770,15T
14743,EDEP-2374,Educ Psych for PK-12 Teachers,L,Face-to-Face Instruction,3,20,ZN Ambarkutuk,T R,2:00PM,3:15PM,AA 109,14T
14744,EDEP-3474,PK-12 Assessment,L,Face-to-Face Instruction,3,20,AD Walters,T R,3:30PM,4:45PM,SEITZ 207,15T
21033,EDEP-3474,PK-12 Assessment,L,Face-to-Face Instruction,3,20,AD Walters,T R,2:00PM,3:15PM,SEITZ 112,14T
21034,EDEP-5114,Learning and Cognition,L,Face-to-Face Instruction,3,20,M Johnson,R,4:00PM,6:50PM,SEITZ 112,16R
14745,EDEP-5154,Psych Foundations for Teachers,ONLINE COURSE - VL,Online: Asynchronous,3,20,BD Jones,(ARR),----- (ARR) -----,ONLINE,00X,
14746,EDEP-5154,Psych Foundations for Teachers,ONLINE COURSE - VL,Online: Asynchronous,3,20,BD Jones,(ARR),----- (ARR) -----,ONLINE,00X,
14747,EDEP-5894,Final Examination,L,,3,25,BD Jones,(ARR),----- (ARR) -----,TBA,00X,
14748,EDEP-5964,Field Studies in Education,L,,1 TO 19,15,BD Jones,(ARR),----- (ARR) -----,TBA,00X,
14749,EDEP-5974,Independent Study,I,,1 TO 19,0,BD Jones,(ARR),----- (ARR) -----,TBA,00X,
14750,EDEP-6114,Cognitive Processes,L,Face-to-Face Instruction,3,20,PE Doolittle,T,7:00PM,9:50PM,CRC10 2013,19T
14751,EDEP-6224,Constructivism and Education,L,Face-to-Face Instruction,3,20,PE Doolittle,R,7:00PM,9:50PM,CRC10 2080,19R
14752,EDEP-7964,Field Studies in Education,L,,1 TO 12,25,BD Jones,(ARR),----- (ARR) -----,TBA,00X,
14753,EDEP-7994,Research and Dissertation,R,,1 TO 19,50,BD Jones,(ARR),----- (ARR) -----,TBA,00X,
14754,EDHE-5106,Assessment in H Ed Admin,L,Face-to-Face Instruction,3,18,SD Adams,T,9:30AM,12:15PM,CRC10 2013,09T
14755,EDHE-5284,Practicum in Higher Education,L,Face-to-Face Instruction,3,18,SD Adams,R,9:30AM,12:15PM,CRC10 2013,09R
14756,EDHE-5334,Coll Stu & Coll Env,L,Face-to-Face Instruction,3,20,DC Catalano,M,5:00PM,7:50PM,DER 1096,17M
14757,EDHE-5604,GS: ePortfolio Capstone,L,Face-to-Face Instruction,3,18,DC Catalano,M,9:00AM,11:50AM,CRC10 2013,09M
14758,EDHE-5974,Independent Study,I,,1 TO 19,0,SD Adams,(ARR),----- (ARR) -----,TBA,00X,
14760,EDHE-6054,College/Univ Admin,ONLINE COURSE - VL,Online with Synchronous Mtgs.,3,20,TB Lane,W,4:00PM,6:50PM,ONLINE,16W
14761,EDHE-6274,Higher Education Law,L,Face-to-Face Instruction,3,18,SD Adams,T,12:30PM,3:15PM,CRC10 2013,12T
14762,EDHE-7714,Internship in Education,L,Face-to-Face Instruction,1 TO 24,25,Staff,(ARR),----- (ARR) -----,TBA,00X,
14763,EDHE-7994,Research and Dissertation,R,,1 TO 19,30,Staff,(ARR),----- (ARR) -----,TBA,00X,
14766,EDIT-5154,Theoretical Foundations of TEL,ONLINE COURSE - VL,Online: Asynchronous,3,30,K Song,(ARR),----- (ARR) -----,ONLINE,00X,
21694,EDIT-5164,Design for Learning,ONLINE COURSE - VL,Online: Asynchronous,3,30,K Song,(ARR),----- (ARR) -----,ONLINE,00X,
14768,EDIT-5224,Learning Message Design,L,Face-to-Face Instruction,3,20,MA Bond,M,1:00PM,3:50PM,CRC10 2081,13M
14769,EDIT-5224,Learning Message Design,ONLINE COURSE - VL,Online: Asynchronous,3,30,K Song,(ARR),----- (ARR) -----,ONLINE,00X,
21244,EDIT-5274,Foundations Inst Design Tech,L,Face-to-Face Instruction,3,20,GA Holmes,T,1:00PM,3:50PM,CRC10 2080,13T
14770,EDIT-5274,Foundations Inst Design Tech,ONLINE COURSE - VL,Online: Asynchronous,3,30,K Song,(ARR),----- (ARR) -----,ONLINE,00X,
14771,EDIT-5534,Applied ID Theory,ONLINE COURSE - VL,Online: Asynchronous,3,30,K Song,(ARR),----- (ARR) -----,ONLINE,00X,
14772,EDIT-5564,TS: App of Digital Media,ONLINE COURSE - VL1,Online: Asynchronous,3,30,K Song,(ARR),----- (ARR) -----,ONLINE,00X,
14773,EDIT-5564,TS: Visual Literacy,ONLINE COURSE - VL,Online: Asynchronous,3,30,K Song,(ARR),----- (ARR) -----,ONLINE,00X,
21695,EDIT-5584,Program and Product Evaluation,ONLINE COURSE - VL,Online: Asynchronous,3,30,K Song,(ARR),----- (ARR) -----,ONLINE,00X,
21696,EDIT-5604,Distance Education,ONLINE COURSE - VL,Online: Asynchronous,3,30,K Song,(ARR),----- (ARR) -----,ONLINE,00X,
14777,EDIT-5624,Interactive Learn Media Design,L,Face-to-Face Instruction,3,20,GA Holmes,R,9:00AM,11:50AM,CRC10 2081,09R
21697,EDIT-5634,Interactive Learning Media Dev,ONLINE COURSE - VL,Online: Asynchronous,3,30,K Song,(ARR),----- (ARR) -----,ONLINE,00X,
14779,EDIT-5654,IDT Portfolio,L,Hybrid (F2F & Online Instruc.),3,20,GA Holmes,R,1:00PM,3:50PM,CRC10 2013,13R
14780,EDIT-5654,IDT Portfolio,ONLINE COURSE - VL,Online: Asynchronous,3,30,K Song,(ARR),----- (ARR) -----,ONLINE,00X,
21698,EDIT-5774,PR: Software Evaluation,ONLINE COURSE - VL,Online: Asynchronous,1 TO 6,30,K Song,(ARR),----- (ARR) -----,ONLINE,00X,
14785,EDIT-5784,GS: General Medicine,ONLINE COURSE - VL,Online: Asynchronous,3,25,MW Goforth,(ARR),----- (ARR) -----,ONLINE,00X,
14787,EDIT-5904,Project and Report,ONLINE COURSE - VR,,1 TO 19,30,K Song,(ARR),----- (ARR) -----,ONLINE,00X,
14789,EDIT-5974,Independent Study,I,,1 TO 19,0,GA Holmes,(ARR),----- (ARR) -----,TBA,00X,
14790,EDIT-5974,Independent Study,ONLINE COURSE - VI,,1 TO 19,0,K Song,(ARR),----- (ARR) -----,ONLINE,00X,
14794,EDIT-6944,Professional Seminar,L,Hybrid (F2F & Online Instruc.),1 TO 19,20,GA Holmes,M,9:00AM,11:50AM,CRC10 2080,00X
14797,EDIT-7994,Research and Dissertation,R,,1 TO 19,50,GA Holmes,(ARR),----- (ARR) -----,TBA,00X,
14799,EDP-5974,Independent Study,I,,1 TO 19,0,MR Stamm,(ARR),----- (ARR) -----,TBA,00X,
14800,EDP-5974,Independent Study,I,,1 TO 19,0,DE Dickerson,(ARR),----- (ARR) -----,TBA,00X,
14801,EDP-5974,Independent Study,I,,1 TO 19,0,AR Pearce,(ARR),----- (ARR) -----,TBA,00X,
14804,EDP-7994,Research and Dissertation,R,,1 TO 19,0,TW Sanchez,(ARR),----- (ARR) -----,TBA,00X,
14805,EDP-7994,Research and Dissertation,R,,1 TO 19,0,PR Agee,(ARR),----- (ARR) -----,TBA,00X,
14806,EDP-7994,Research and Dissertation,R,,1 TO 19,0,AP McCoy,(ARR),----- (ARR) -----,TBA,00X,
14807,EDP-7994,Research and Dissertation,R,,1 TO 19,0,A Shojaei kol kachi,(ARR),----- (ARR) -----,TBA,00X,
14808,EDP-7994,Research and Dissertation,R,,1 TO 19,0,N Roofigari-Esfahan,(ARR),----- (ARR) -----,TBA,00X,
14809,EDP-7994,Research and Dissertation,R,,1 TO 19,0,AA Akanmu,(ARR),----- (ARR) -----,TBA,00X,
14810,EDP-7994,Research and Dissertation,R,,1 TO 19,0,R Zhang,(ARR),----- (ARR) -----,TBA,00X,
14811,EDP-7994,Research and Dissertation,R,,1 TO 19,0,MR Stamm,(ARR),----- (ARR) -----,TBA,00X,
14812,EDP-7994,Research and Dissertation,R,,1 TO 19,0,PF Emmons,(ARR),----- (ARR) -----,TBA,00X,
14813,EDP-7994,Research and Dissertation,R,,1 TO 19,0,TH Mills,(ARR),----- (ARR) -----,TBA,00X,
14814,EDP-7994,Research and Dissertation,R,,1 TO 19,0,K Afsari,(ARR),----- (ARR) -----,TBA,00X,
14815,EDP-7994,Research and Dissertation,R,,1 TO 19,0,T Turkaslan Bulbul,(ARR),----- (ARR) -----,TBA,00X,
14816,EDP-7994,Research and Dissertation,R,,1 TO 19,0,EW Shealy,(ARR),----- (ARR) -----,TBA,00X,
14817,EDP-7994,Research and Dissertation,R,,1 TO 19,0,AR Pearce,(ARR),----- (ARR) -----,TBA,00X,
14818,EDP-7994,Research and Dissertation,R,,1 TO 19,0,G Reichard,(ARR),----- (ARR) -----,TBA,00X,
14819,EDP-7994,Research and Dissertation,R,,1 TO 19,0,BM Kleiner,(ARR),----- (ARR) -----,TBA,00X,
14820,EDP-7994,Research and Dissertation,R,,1 TO 19,0,L Zhang,(ARR),----- (ARR) -----,TBA,00X,
14821,EDP-7994,Research and Dissertation,R,,1 TO 19,0,J Iorio,(ARR),----- (ARR) -----,TBA,00X,
14822,EDP-7994,Research and Dissertation,R,,1 TO 19,0,X Gao,(ARR),----- (ARR) -----,TBA,00X,
14823,EDP-7994,Research and Dissertation,R,,1 TO 19,0,WY Thabet,(ARR),----- (ARR) -----,TBA,00X,
14824,EDP-7994,Research and Dissertation,R,,1 TO 19,0,MJ Garvin,(ARR),----- (ARR) -----,TBA,00X,
14826,EDRE-5644,Questnr Des & Survey Res in Ed,ONLINE COURSE - VL,Online: Asynchronous,3,20,DJ Kniola,(ARR),----- (ARR) -----,ONLINE,00X,
14827,EDRE-5974,Independent Study,I,,1 TO 19,0,DJ Kniola,(ARR),----- (ARR) -----,TBA,00X,
14828,EDRE-5974,Independent Study,I,,1 TO 19,0,DJ Kniola,(ARR),----- (ARR) -----,TBA,00X,
14829,EDRE-6504,Qualitative Res I,L,Face-to-Face Instruction,3,20,SF Hein,W,4:00PM,6:50PM,CRC10 2080,16W
21595,EDRE-6504,Qualitative Res I,L,Face-to-Face Instruction,3,18,TT Stewart,M,1:00PM,3:50PM,CRC10 2013,13M
14830,EDRE-6524,Qual Res II,L,Face-to-Face Instruction,3,20,SF Hein,M,4:00PM,6:50PM,WMS 209,16M
14831,EDRE-6606,Quan Res Methods in Educ II,ONLINE COURSE - VL,Online: Asynchronous,3,30,M Johnson,(ARR),----- (ARR) -----,ONLINE,00X,
14832,EDRE-6606,Quan Res Methods in Educ II,ONLINE COURSE - VL,Online: Asynchronous,3,30,DJ Kniola,(ARR),----- (ARR) -----,ONLINE,00X,
14833,EDRE-6606,Quan Res Methods in Educ II,ONLINE COURSE - VL,Online: Asynchronous,3,30,DJ Kniola,(ARR),----- (ARR) -----,ONLINE,00X,
21186,EDRE-6664,Appl Struc Equat Ed,L,Face-to-Face Instruction,3,20,Y Miyazaki,R,4:00PM,6:50PM,CRC10 2080,16R
14834,EDRE-6674,Longitudinal Data Analysis,L,Face-to-Face Instruction,3,20,Y Miyazaki,M,4:00PM,6:50PM,CRC10 2080,16M
14835,EDRE-6974,Independent Study,I,,1 TO 19,0,DJ Kniola,(ARR),----- (ARR) -----,TBA,00X,
14836,EDRE-7714,Internship in Education,L,,1 TO 24,25,DJ Kniola,(ARR),----- (ARR) -----,TBA,00X,
14837,EDRE-7964,Field Studies in Education,L,,1 TO 12,25,DJ Kniola,(ARR),----- (ARR) -----,TBA,00X,
14838,EDRE-7994,Research and Dissertation,R,,1 TO 19,50,DJ Kniola,(ARR),----- (ARR) -----,TBA,00X,
21253,EDTE-1004,Intro. to I-STEM Ed,L,Face-to-Face Instruction,3,24,BD Bowen,T R,11:00AM,12:15PM,SEITZ 112,11T
21881,EDTE-1004,Intro. to I-STEM Ed,L,Face-to-Face Instruction,3,24,BD Bowen,T R,12:30PM,1:45PM,SEITZ 112,12T
14839,EDTE-5974,Independent Study,I,,1 TO 19,0,BD Bowen,(ARR),----- (ARR) -----,TBA,00X,
14840,EDTE-5974,Independent Study,I,,1 TO 19,0,JG Wells,(ARR),----- (ARR) -----,TBA,00X,
14841,ENGE-1014,Engineering Success Seminar,L,Face-to-Face Instruction,1,0,AS Mullins,W,10:10AM,11:00AM,GOODW 125,00X
14842,ENGE-1215,Foundations of Engineering,B,Face-to-Face Instruction,2,0,Staff,T R,8:00AM,9:15AM,GOODW 145,00X
14843,ENGE-1215,Foundations of Engineering,B,Face-to-Face Instruction,2,60,MB James,T R,9:30AM,10:45AM,GOODW 145,00X
14844,ENGE-1215,Foundations of Engineering,B,Face-to-Face Instruction,2,60,MB James,T R,2:00PM,3:15PM,GOODW 145,00X
21252,ENGE-1215,Foundations of Engineering,B,Face-to-Face Instruction,2,60,MB James,T R,3:30PM,4:45PM,GOODW 145,00X
14845,ENGE-1216,Foundations of Engineering,B,Face-to-Face Instruction,2,72,JL Lo,M W,8:00AM,9:15AM,GOODW 145,00X
14846,ENGE-1216,Foundations of Engineering,B,Face-to-Face Instruction,2,72,NC Van Tyne,M W,8:00AM,9:15AM,GOODW 155,00X
14847,ENGE-1216,Foundations of Engineering,B,Face-to-Face Instruction,2,72,JL Lo,M W,9:30AM,10:45AM,GOODW 145,00X
14848,ENGE-1216,Foundations of Engineering,B,Face-to-Face Instruction,2,72,NC Van Tyne,M W,9:30AM,10:45AM,GOODW 155,00X
14849,ENGE-1216,Foundations of Engineering,B,Face-to-Face Instruction,2,72,T Clarke Douglas,M W,11:30AM,12:45PM,GOODW 145,00X
